本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。	This document is in accordance with the provisions of GB/T 1.1 a 202 久标准化工作导则第工部分:标准化文件的结构和起草规则起惠。	yes
这样就会关闭 GNU Cc 中某些不兼容 ANSI Cc 的特性关键字, 以及诸如 unix 和 vax 这些表明当迎和极少使用的 ANSI trigraph 特性,以及禁上尽管使 用了(译注 :宿主环境 (hosted environment) 下所有的标准库可用，main 函数返回 一个 int 值, 典型例子是除了内核以外几乎所有的程序.对应的独立环境 (f£reestanding environment) 不存在标准库, 程序入口也不一定是 main, 最明显的例子就是操作系统内核.详情参考 gcc 网站最近的资料)	This turns off certain keywords in GNU Cc that are not ANSI Cc-compatible features, as well as ANSI trigraph features such as unix and vax, which are welcome and rarely used, and the main function, which returns an int value, even though it is disabled for use in all the standard libraries available in the hosted environment. Typical examples are almost all programs except the kernel. The corresponding f£reestanding environment has no standard libraries, and the entry point to a program is not necessarily main, the most obvious example being the operating system kernel. (For more information, see the recent information on the gcc website).	yes
对于没有参数的函数声明, 例如 `int foo ();', 按 C 风格处理 --- 即不说明参数个数或类型. (仅针对 C++) .	Function declarations without arguments, e.g. `int foo ();', are handled in the C style - i.e. without specifying the number or type of arguments. (C++ only) .	no
正常情况下, 这样的函数 foo 在 C++ 中意味着参数为空.	Normally, such a function foo means that the argument is empty in C++.	no
节清单从这里删到试图支持传统 C 编译器的某些方面.	The list of sections from which to delete attempts to support some aspects of the traditional C compiler.	no
详见NU c 手册,我们已经把细节删除, 这样当内容过时后, 人们也不会 HERI.	See the NU c manual for details, which we've removed so that people won't HERI when the content becomes obsolete.	no
除了一件事: 对于 c++ 程序 (不是C)，` -traditional' 选项带来一个附加效应,允许对 this 赋值.	Except for one thing: for c++ programs (not C), the ` -traditional' option has the added effect of allowing this to be assigned a value.	no
他和`-Ethis-is-variable' 选项的果一样.	He has the same effect as the `-Ethis-is-variable' option.	no
-traditional-cpp 试图支持传统 Cc 预处理器的某些方面.	-traditional-cpp attempts to support some aspects of the traditional Cc preprocessor.	no
特别是上面提到有关预处理器的内容, 但是不包括 `-traditional' 选项的其他效应.	In particular, the preprocessor is mentioned above, but not the other effects of the `-traditional' option.	no
-fdollars-in-identifiers 允许在标识符 (identifier) 中使用 `$' 字符 (仅针对 C++) .	-fdollars-in-identifiers allows `$' characters in identifiers (C++ only) .	no
你可以指定 `“-Efno-dollars-in-identifiers' 选项显明禁止使用 `$' 符.	You can specify the `"-Efno-dollars-in-identifiers' option to explicitly disable the `$' character.	no
(GNU C++ 在某些目标系统缺省允许 `$' 符, 但不是所有系统.)	(GNU C++ allows the `$' character by default on some target systems, but not all.)	no
-fenum-int-equiv 允许 ant 类型到枚举类型 (enumeration) 的隐式转换 (MEF c++) .	-fenum-int-equiv Allows implicit conversion of ant types to enumeration types (MEF c++) .	no
正常情况下 GNU C++ 允许从 enum 到 int 的转换,反之则不行.	Normally GNU C++ allows conversions from enum to int, but not vice versa.	no
-fexternal-—templates 为模板声明 (template declaration) 产生较小的代码 (仅限于 c++)，方法是对于每个模板函数 (template function),只在 定义他们的地方生成一个副本.	-fexternal--templates Produces smaller code for template declarations (c++ only) by generating a copy of each template function only in the place where they are defined.	no
想要成功使用这个选项, 你必须在所有使用模板的文件中,标记`#pragma implementatio'(定义)或 `#Pragma interface'(声明).	To use this option successfully, you must mark `#pragma implementatio' (definition) or `#Pragma interface' (declaration) in all files that use the template.	no
程序用 `-fexternal-templates ' 编译时, 模板实例 (template instantiation) 全部是外部类型.你必须让需要的实例在实现文件中出现.	When the program is compiled with `-fexternal-templates ', the template instantiation is all external. You must make the required instances appear in the implementation file.	no
可以通过 typedef 实现这一点, 他引用所需的每个实例.	This can be accomplished with a typedef, which references each instance needed.	no
相对应的, 如果编译时使用缺省选项 ` -fno-exteznal-templates', 所有模板实例明确的设为内置.	In contrast, if compiled with the default option ` -fno-exteznal-templates', all template instances are explicitly built-in.	no
所有的成员函数(除了构造子函数和 mnew 或 delete 成员操作符) 视为所在类的虚函数.	All member functions (except constructors and the mnew or delete member operators) are considered virtual functions of their class.	no
这不表明每次调用成员函数都将通过内部虚函数表.	This does not mean that every call to a member function will go through the internal virtual function table.	no
有些情况下, 编译器能够判断出可以直接调用某个虚函数; 这时就直接调用.	In some cases, the compiler is able to determine that a virtual function can be called directly; then it is called directly.	no
-fcond-mismatch 允许条件表达式的第二和第三个参数的类型不匹配.	-fcond-mismatch Allows type mismatches between the second and third arguments of a conditional expression.	no
这种表达式的值是 Void.-fthis-—is-variable 允许对 this 赋值 (仅对 c++).	The value of such an expression is Void.-fthis--is-variable allows assignment of a value to this (only for c++).	no
合并用户自定义的自由存储管理机制到 c++ 后,使可赋值的`this' 显得不合时宜.	Merging a user-defined free storage management mechanism into c++ makes the assignable `this' obsolete.	no
因此, 默认情况下, 类成员函数内部对 this 赋值是无效操作.	Thus, by default, assigning a value to this inside a class member function is an invalid operation.	no
然而为了向后兼容, 你可以通过 `-fthis-is-variable' 选项使这种操作有效.	However, for backward compatibility, you can make this work with the `-fthis-is-variable' option.	no
-funsigned-char 把 char 定义为无符号类型,如同 unsigned char.	-funsigned-char Defines a char as an unsigned type, like an unsigned char.	no
各种机器都有自己缺省的 char 类型. 既可能是 unsigned char 也可能是 signed char.	Each machine has its own default char type. It can be either an unsigned char or a signed char.	no
理想情况下, 当依赖于数据的符号性时, 一个可移植程序总是应该使用 signed char 或 unsigned chaz.	Ideally, a portable program should always use signed char or unsigned chaz when relying on the signed nature of the data.	no
但是许多程序已经写成只用简单的 char, 并且期街这是有符号数(或者无符号数, 具体情况取决于编写程序的目标机器).	But many programs have been written to use just a simple char, and expect it to be signed (or unsigned, depending on the target machine for which the program is written).	no
这个选项, 和它的反义选项, 使那样的程序工作在对应的默认值上.	This option, and its inverse, makes the program work with the corresponding default values.	no
char 的类型始终应该明确定义为 signed char 或 unsigned char, 即使它表现的和其中之一完全一样.	The type of a char should always be explicitly defined as either signed char or unsigned char, even if it behaves exactly like one of them.	no
如果没有明确声明 ` signed' 或 "unsigned'修饰符, 这些选项用来定义有符号位域 (bitfield) 或无符号位域.	If the ` signed' or `unsigned' modifiers are not explicitly declared, these options are used to define either a signed bitfield or an unsigned bitfield.	no
缺省情况下,位域是有符号的, 因为他们继承的基本整数类型,如 int,是有符号数，然而, 如果指定了 `-traditional' 选项,位域永远是无符号数.	By default, bitfields are signed because the basic integer types they inherit from, such as int, are signed; however, if the `-traditional' option is specified, bitfields are always unsigned.	no
-fwritable-strings把字符串常量存储到可写数据段, 而且不做特别对待.	-fwritable-strings stores string constants in a writable segment, and does not treat them as such.	no
这是为了兼容一些老程序,他们算改字符串常量是一个非常糟糕的想法、`-traditional' 选项也有相同效果.	This is for compatibility with some older programs, where changing string constants is a very bad idea, and the `-traditional' option has the same effect.	no
执行摘要	Executive summary	yes
新冠肺炎对毒品市场的影响	Impact of New Crown Pneumonia on Drug Markets	yes
其影响可能类似于2008年的经济危机	The impact could be similar to the economic crisis of 2008	yes
全球性的新冠肺炎疫情已使全世界陷入前所未有的危机。	The global epidemic of new coronavirus pneumonia has plunged the world into an unprecedented crisis.	yes
在许多国家，这一疾病己使医疗服务机构穷于应付，几近崩溃，各国政府实施的限制措施已在全球经济中造成了严重紊乱。	In many countries, the disease has overwhelmed and nearly collapsed health-care services, and the restrictions imposed by Governments have caused serious disruptions in the global economy.	yes
